2026-03-06T03:55:53.309230,0.9,0.9,,,claude-haiku-4-5,18,1,0,0,0,easy,3,29,travel,traveling,232
2026-03-06T03:55:53.309254,0.9,0.9,,,claude-haiku-4-5,18,1,1,1,0,easy,3,30,travel,spotted,232
2026-03-06T03:55:53.758953,0.9,0.9,0.7200644699551165,0.8148747749777148,claude-haiku-4-5,21,1,1,1,1,easy,0,31,fire,hit,229
2026-03-06T03:55:54.234638,0.9,0.9,,,claude-haiku-4-5,21,0,1,0,0,easy,1,32,fire,miss,229
2026-03-06T03:55:54.828098,0.9,0.9,,,claude-haiku-4-5,21,0,1,0,0,easy,2,33,fire,miss,229
2026-03-06T03:55:55.622268,0.9,0.9,,,claude-haiku-4-5,21,0,1,0,0,easy,3,34,travel,traveling,229
2026-03-06T03:55:55.622282,0.9,0.9,,,claude-haiku-4-5,21,0,0,1,0,easy,3,35,travel,spotted,229
2026-03-06T03:55:56.128697,0.9,0.9,0.1185610919237583,0.4426953959302238,claude-haiku-4-5,24,0,0,1,1,easy,0,36,fire,hit,226
2026-03-06T03:55:56.599251,0.9,0.9,,,claude-haiku-4-5,24,1,0,0,0,easy,1,37,fire,miss,226
2026-03-06T03:55:57.164260,0.9,0.9,,,claude-haiku-4-5,24,1,0,0,0,easy,2,38,fire,miss,226
2026-03-06T03:55:57.637673,0.9,0.9,,,claude-haiku-4-5,24,1,0,0,0,easy,3,39,travel,traveling,226
2026-03-06T03:55:57.637691,0.9,0.9,,,claude-haiku-4-5,24,1,1,1,0,easy,3,40,travel,spotted,226
2026-03-06T03:55:58.152603,0.9,0.9,0.56187289550121,0.31513121154563006,claude-haiku-4-5,27,1,1,1,1,easy,0,41,fire,hit,223
2026-03-06T03:55:58.707411,0.9,0.9,,,claude-haiku-4-5,27,0,1,0,0,easy,1,42,fire,miss,223
2026-03-06T03:55:59.275726,0.9,0.9,,,claude-haiku-4-5,27,0,1,0,0,easy,2,43,fire,miss,223
2026-03-06T03:56:00.036388,0.9,0.9,,,claude-haiku-4-5,27,0,1,0,0,easy,3,44,travel,traveling,223
2026-03-06T03:56:00.036397,0.9,0.9,,,claude-haiku-4-5,27,0,0,1,0,easy,3,45,travel,spotted,223
2026-03-06T03:56:00.611966,0.9,0.9,0.7057890842267327,0.6130766245402206,claude-haiku-4-5,30,0,0,1,1,easy,0,46,fire,hit,220
2026-03-06T03:56:01.131356,0.9,0.9,,,claude-haiku-4-5,30,1,0,0,0,easy,1,47,fire,miss,220
2026-03-06T03:56:02.131064,0.9,0.9,,,claude-haiku-4-5,30,1,0,0,0,easy,2,48,fire,miss,220
2026-03-06T03:56:02.670551,0.9,0.9,,,claude-haiku-4-5,30,1,0,0,0,easy,3,49,travel,traveling,220
2026-03-06T03:56:02.670569,0.9,0.9,,,claude-haiku-4-5,30,1,1,1,0,easy,3,50,travel,spotted,220
2026-03-06T03:56:03.202003,0.9,0.9,0.5825011625913186,0.04853368382417711,claude-haiku-4-5,33,1,1,1,1,easy,0,51,fire,hit,217
2026-03-06T03:56:03.709218,0.9,0.9,,,claude-haiku-4-5,33,0,1,0,0,easy,1,52,fire,miss,217
2026-03-06T03:56:04.317029,0.9,0.9,,,claude-haiku-4-5,33,0,1,0,0,easy,2,53,fire,miss,217
2026-03-06T03:56:04.872313,0.9,0.9,,,claude-haiku-4-5,33,0,1,0,0,easy,3,54,travel,traveling,217
2026-03-06T03:56:04.872325,0.9,0.9,,,claude-haiku-4-5,33,0,0,1,0,easy,3,55,travel,spotted,217
2026-03-06T03:56:05.440442,0.9,0.9,0.41124659566354627,0.6494825519299434,claude-haiku-4-5,36,0,0,1,1,easy,0,56,fire,hit,214
2026-03-06T03:56:06.133469,0.9,0.9,,,claude-haiku-4-5,36,1,0,0,0,easy,1,57,fire,miss,214
2026-03-06T03:56:06.647591,0.9,0.9,,,claude-haiku-4-5,36,1,0,0,0,easy,2,58,fire,miss,214
2026-03-06T03:56:07.178638,0.9,0.9,,,claude-haiku-4-5,36,1,0,0,0,easy,3,59,travel,traveling,214
2026-03-06T03:56:07.178654,0.9,0.9,,,claude-haiku-4-5,36,1,1,1,0,easy,3,60,travel,spotted,214
2026-03-06T03:56:07.766190,0.9,0.9,0.7391117473461694,0.6504275083217576,claude-haiku-4-5,39,1,1,1,1,easy,0,61,fire,hit,211
2026-03-06T03:56:08.423934,0.9,0.9,,,claude-haiku-4-5,39,0,1,0,0,easy,1,62,fire,miss,211
2026-03-06T03:56:09.001018,0.9,0.9,,,claude-haiku-4-5,39,0,1,0,0,easy,2,63,fire,miss,211
2026-03-06T03:56:09.578955,0.9,0.9,,,claude-haiku-4-5,39,0,1,0,0,easy,3,64,travel,traveling,211
2026-03-06T03:56:09.578972,0.9,0.9,,,claude-haiku-4-5,39,0,0,1,0,easy,3,65,travel,spotted,211
2026-03-06T03:56:10.141649,0.9,0.9,0.5212119558071374,0.7894594807650527,claude-haiku-4-5,42,0,0,1,1,easy,0,66,fire,hit,208
2026-03-06T03:56:10.642496,0.9,0.9,,,claude-haiku-4-5,42,1,0,0,0,easy,1,67,fire,miss,208
2026-03-06T03:56:11.218704,0.9,0.9,,,claude-haiku-4-5,42,1,0,0,0,easy,2,68,fire,miss,208
2026-03-06T03:56:11.914892,0.9,0.9,,,claude-haiku-4-5,42,1,0,0,0,easy,3,69,travel,traveling,208
2026-03-06T03:56:11.914906,0.9,0.9,,,claude-haiku-4-5,42,1,1,1,0,easy,3,70,travel,spotted,208
2026-03-06T03:56:12.841477,0.9,0.9,0.006946922883004025,0.2485345860828767,claude-haiku-4-5,45,1,1,1,1,easy,0,71,fire,hit,205
2026-03-06T03:56:13.412865,0.9,0.9,,,claude-haiku-4-5,45,0,1,0,0,easy,1,72,fire,miss,205
2026-03-06T03:56:13.917745,0.9,0.9,,,claude-haiku-4-5,45,0,1,0,0,easy,2,73,fire,miss,205
2026-03-06T03:56:14.505252,0.9,0.9,,,claude-haiku-4-5,45,0,1,0,0,easy,3,74,travel,traveling,205
2026-03-06T03:56:14.505263,0.9,0.9,,,claude-haiku-4-5,45,0,0,1,0,easy,3,75,travel,spotted,205
2026-03-06T03:56:15.295971,0.9,0.9,0.6725126357463027,0.05517233071855554,claude-haiku-4-5,48,0,0,1,1,easy,0,76,fire,hit,202
2026-03-06T03:56:15.865703,0.9,0.9,,,claude-haiku-4-5,48,1,0,0,0,easy,1,77,fire,miss,202
2026-03-06T03:56:16.372172,0.9,0.9,,,claude-haiku-4-5,48,1,0,0,0,easy,2,78,fire,miss,202
2026-03-06T03:56:16.979017,0.9,0.9,,,claude-haiku-4-5,48,1,0,0,0,easy,3,79,travel,traveling,202
2026-03-06T03:56:16.979032,0.9,0.9,,,claude-haiku-4-5,48,1,1,1,0,easy,3,80,travel,spotted,202
2026-03-06T03:56:17.557010,0.9,0.9,0.6591147796612087,0.8103827795671973,claude-haiku-4-5,51,1,1,1,1,easy,0,81,fire,hit,199
2026-03-06T03:56:18.121701,0.9,0.9,,,claude-haiku-4-5,51,0,1,0,0,easy,1,82,fire,miss,199
2026-03-06T03:56:18.849257,0.9,0.9,,,claude-haiku-4-5,51,0,1,0,0,easy,2,83,fire,miss,199
2026-03-06T03:56:21.975154,0.9,0.9,,,claude-haiku-4-5,51,0,1,0,0,easy,3,84,travel,traveling,199
2026-03-06T03:56:21.975164,0.9,0.9,,,claude-haiku-4-5,51,0,0,1,0,easy,3,85,travel,spotted,199
2026-03-06T03:56:22.830550,0.9,0.9,0.9936870167519392,0.6269479804596568,claude-haiku-4-5,54,0,0,1,1,easy,0,86,fire,hit,196
2026-03-06T03:56:23.411839,0.9,0.9,0.9153793586217368,0.5427437024395243,claude-haiku-4-5,57,0,0,1,1,easy,1,87,fire,hit,193
2026-03-06T03:56:23.919104,0.9,0.9,0.9713344702481086,0.743417652390806,claude-haiku-4-5,60,0,0,1,1,easy,2,88,fire,hit,190
2026-03-06T03:56:24.410886,0.9,0.9,0.3532317640195336,0.46869379140792733,claude-haiku-4-5,63,0,0,1,1,easy,3,89,fire,hit,187
2026-03-06T03:56:24.914054,0.9,0.9,,,claude-haiku-4-5,63,1,0,0,0,easy,4,90,fire,miss,187
2026-03-06T03:56:25.385667,0.9,0.9,,,claude-haiku-4-5,63,1,0,0,0,easy,5,91,fire,miss,187
2026-03-06T03:56:26.009019,0.9,0.9,,,claude-haiku-4-5,63,1,0,0,0,easy,6,92,travel,traveling,187
2026-03-06T03:56:26.009039,0.9,0.9,,,claude-haiku-4-5,63,1,1,1,0,easy,6,93,travel,spotted,187
2026-03-06T03:56:26.642062,0.9,0.9,0.2332175659951048,0.3158565540792184,claude-haiku-4-5,66,1,1,1,1,easy,0,94,fire,hit,184
2026-03-06T03:56:27.465327,0.9,0.9,,,claude-haiku-4-5,66,0,1,0,0,easy,1,95,fire,miss,184
2026-03-06T03:56:28.058223,0.9,0.9,,,claude-haiku-4-5,66,0,1,0,0,easy,2,96,fire,miss,184
2026-03-06T03:56:28.657621,0.9,0.9,,,claude-haiku-4-5,66,0,1,0,0,easy,3,97,travel,traveling,184
2026-03-06T03:56:28.657638,0.9,0.9,,,claude-haiku-4-5,66,0,0,1,0,easy,3,98,travel,spotted,184
2026-03-06T03:56:29.344734,0.9,0.9,0.6904745428862574,0.29562984397462955,claude-haiku-4-5,69,0,0,1,1,easy,0,99,fire,hit,181
2026-03-06T03:56:29.845571,0.9,0.9,,,claude-haiku-4-5,69,1,0,0,0,easy,1,100,fire,miss,181
2026-03-06T03:56:30.408808,0.9,0.9,,,claude-haiku-4-5,69,1,0,0,0,easy,2,101,fire,miss,181
2026-03-06T03:56:30.955359,0.9,0.9,,,claude-haiku-4-5,69,1,0,0,0,easy,3,102,travel,traveling,181
2026-03-06T03:56:30.955370,0.9,0.9,,,claude-haiku-4-5,69,1,1,1,0,easy,3,103,travel,spotted,181
2026-03-06T03:56:31.463722,0.9,0.9,0.1236918170035134,0.9386333775163099,claude-haiku-4-5,69,1,1,1,0,easy,0,104,fire,miss,181
2026-03-06T03:56:31.980711,0.9,0.9,,,claude-haiku-4-5,69,0,1,0,0,easy,1,105,fire,miss,181
2026-03-06T03:56:32.500219,0.9,0.9,,,claude-haiku-4-5,69,0,1,0,0,easy,2,106,fire,miss,181
2026-03-06T03:56:33.102226,0.9,0.9,,,claude-haiku-4-5,69,0,1,0,0,easy,3,107,travel,traveling,181
2026-03-06T03:56:33.102242,0.9,0.9,,,claude-haiku-4-5,69,0,0,1,0,easy,3,108,travel,spotted,181
2026-03-06T03:56:33.927417,0.9,0.9,0.10773902297228488,0.6982143959104149,claude-haiku-4-5,72,0,0,1,1,easy,0,109,fire,hit,178
2026-03-06T03:56:34.474196,0.9,0.9,,,claude-haiku-4-5,72,1,0,0,0,easy,1,110,fire,miss,178
2026-03-06T03:56:35.006025,0.9,0.9,,,claude-haiku-4-5,72,1,0,0,0,easy,2,111,fire,miss,178
2026-03-06T03:56:35.573111,0.9,0.9,,,claude-haiku-4-5,72,1,0,0,0,easy,3,112,travel,traveling,178
2026-03-06T03:56:35.573125,0.9,0.9,,,claude-haiku-4-5,72,1,1,1,0,easy,3,113,travel,spotted,178
2026-03-06T03:56:36.123161,0.9,0.9,0.3967466050727194,0.5128516561218224,claude-haiku-4-5,75,1,1,1,1,easy,0,114,fire,hit,175
2026-03-06T03:56:36.634282,0.9,0.9,,,claude-haiku-4-5,75,0,1,0,0,easy,1,115,fire,miss,175
2026-03-06T03:56:37.191416,0.9,0.9,,,claude-haiku-4-5,75,0,1,0,0,easy,2,116,fire,miss,175
2026-03-06T03:56:37.832360,0.9,0.9,,,claude-haiku-4-5,75,0,1,0,0,easy,3,117,travel,traveling,175
2026-03-06T03:56:37.832375,0.9,0.9,,,claude-haiku-4-5,75,0,0,1,0,easy,3,118,travel,spotted,175
2026-03-06T03:56:38.325731,0.9,0.9,0.15443822666377094,0.6335540652740531,claude-haiku-4-5,78,0,0,1,1,easy,0,119,fire,hit,172
2026-03-06T03:56:40.124812,0.9,0.9,,,claude-haiku-4-5,78,1,0,0,0,easy,1,120,fire,miss,172
2026-03-06T03:56:40.665862,0.9,0.9,,,claude-haiku-4-5,78,1,0,0,0,easy,2,121,fire,miss,172
2026-03-06T03:56:42.363940,0.9,0.9,,,claude-haiku-4-5,78,1,0,0,0,easy,3,122,travel,traveling,172
2026-03-06T03:56:42.363951,0.9,0.9,,,claude-haiku-4-5,78,1,1,1,0,easy,3,123,travel,spotted,172
2026-03-06T03:56:42.967358,0.9,0.9,0.21996828437970795,0.6992451132332678,claude-haiku-4-5,81,1,1,1,1,easy,0,124,fire,hit,169
2026-03-06T03:56:43.473225,0.9,0.9,,,claude-haiku-4-5,81,0,1,0,0,easy,1,125,fire,miss,169
2026-03-06T03:56:44.242880,0.9,0.9,,,claude-haiku-4-5,81,0,1,0,0,easy,2,126,fire,miss,169
2026-03-06T03:56:46.846085,0.9,0.9,,,claude-haiku-4-5,81,0,1,0,0,easy,3,127,travel,traveling,169
2026-03-06T03:56:46.846096,0.9,0.9,,,claude-haiku-4-5,81,0,0,1,0,easy,3,128,travel,spotted,169
2026-03-06T03:56:48.548630,0.9,0.9,0.9976277126841715,0.8549754844937737,claude-haiku-4-5,84,0,0,1,1,easy,0,129,fire,hit,166
2026-03-06T03:56:50.185876,0.9,0.9,0.8493733722486596,0.8114925162757005,claude-haiku-4-5,87,0,0,1,1,easy,1,130,fire,hit,163
2026-03-06T03:56:50.714102,0.9,0.9,,,claude-haiku-4-5,87,1,0,0,0,easy,2,131,fire,miss,163
2026-03-06T03:56:52.337297,0.9,0.9,,,claude-haiku-4-5,87,1,0,0,0,easy,3,132,fire,miss,163
2026-03-06T03:56:53.007067,0.9,0.9,,,claude-haiku-4-5,87,1,0,0,0,easy,4,133,travel,traveling,163
2026-03-06T03:56:53.007084,0.9,0.9,,,claude-haiku-4-5,87,1,1,1,0,easy,4,134,travel,spotted,163
2026-03-06T03:56:53.592155,0.9,0.9,0.6231107215337085,0.9099771797293289,claude-haiku-4-5,87,1,1,1,0,easy,0,135,fire,miss,163
2026-03-06T03:56:54.170754,0.9,0.9,,,claude-haiku-4-5,87,0,1,0,0,easy,1,136,travel,traveling,163
2026-03-06T03:56:54.170771,0.9,0.9,,,claude-haiku-4-5,87,0,0,1,0,easy,1,137,travel,spotted,163
2026-03-06T03:56:54.696584,0.9,0.9,0.5041117895642323,0.6381381290095867,claude-haiku-4-5,90,0,0,1,1,easy,0,138,fire,hit,160
2026-03-06T03:56:56.025331,0.9,0.9,,,claude-haiku-4-5,90,1,0,0,0,easy,1,139,fire,miss,160
2026-03-06T03:56:56.687501,0.9,0.9,,,claude-haiku-4-5,90,1,0,0,0,easy,2,140,fire,miss,160
2026-03-06T03:56:57.323213,0.9,0.9,,,claude-haiku-4-5,90,1,0,0,0,easy,3,141,travel,traveling,160
2026-03-06T03:56:57.323227,0.9,0.9,,,claude-haiku-4-5,90,1,1,1,0,easy,3,142,travel,spotted,160
2026-03-06T03:56:57.885195,0.9,0.9,0.29705228342580614,0.8965576766288142,claude-haiku-4-5,93,1,1,1,1,easy,0,143,fire,hit,157
2026-03-06T03:56:59.627217,0.9,0.9,,,claude-haiku-4-5,93,0,1,0,0,easy,1,144,fire,miss,157
2026-03-06T03:57:00.150268,0.9,0.9,,,claude-haiku-4-5,93,0,1,0,0,easy,2,145,fire,miss,157
2026-03-06T03:57:00.817451,0.9,0.9,,,claude-haiku-4-5,93,0,1,0,0,easy,3,146,travel,traveling,157
2026-03-06T03:57:00.817467,0.9,0.9,,,claude-haiku-4-5,93,0,0,1,0,easy,3,147,travel,spotted,157
2026-03-06T03:57:01.378907,0.9,0.9,0.7630926912717033,0.383084384336038,claude-haiku-4-5,96,0,0,1,1,easy,0,148,fire,hit,154
2026-03-06T03:57:01.908573,0.9,0.9,,,claude-haiku-4-5,96,1,0,0,0,easy,1,149,fire,miss,154
2026-03-06T03:57:02.523839,0.9,0.9,,,claude-haiku-4-5,96,1,0,0,0,easy,2,150,fire,miss,154
2026-03-06T03:57:03.124642,0.9,0.9,,,claude-haiku-4-5,96,1,0,0,0,easy,3,151,travel,traveling,154
2026-03-06T03:57:03.124660,0.9,0.9,,,claude-haiku-4-5,96,1,1,1,0,easy,3,152,travel,spotted,154
2026-03-06T03:57:03.736691,0.9,0.9,0.6300291331116423,0.2244859308122028,claude-haiku-4-5,99,1,1,1,1,easy,0,153,fire,hit,151
2026-03-06T03:57:04.297061,0.9,0.9,,,claude-haiku-4-5,99,0,1,0,0,easy,1,154,fire,miss,151
2026-03-06T03:57:04.919127,0.9,0.9,,,claude-haiku-4-5,99,0,1,0,0,easy,2,155,fire,miss,151
2026-03-06T03:57:07.717127,0.9,0.9,,,claude-haiku-4-5,99,0,1,0,0,easy,3,156,travel,traveling,151
2026-03-06T03:57:07.717137,0.9,0.9,,,claude-haiku-4-5,99,0,0,1,0,easy,3,157,travel,spotted,151
2026-03-06T03:57:09.322658,0.9,0.9,0.4522369681486835,0.09618414211211013,claude-haiku-4-5,102,0,0,1,1,easy,0,158,fire,hit,148
